Plot Title: 4,,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10316906, SEN S/N: 10316906)","Intensity, Lux (LGR S/N: 10316906, SEN S/N: 10316906)",Coupler Detached (LGR S/N: 10316906),Coupler Attached (LGR S/N: 10316906),Host Connected (LGR S/N: 10316906),Stopped (LGR S/N: 10316906),End Of File (LGR S/N: 10316906)
4207,05/19/22 11:05:04  PM,16.903,0,,,,,
4208,05/19/22 11:05:34  PM,16.808,0,,,,,
4209,05/19/22 11:06:04  PM,16.808,0,,,,,
4210,05/19/22 11:06:34  PM,16.713,0,,,,,
4211,05/19/22 11:07:04  PM,16.713,0,,,,,
4212,05/19/22 11:07:34  PM,16.713,0,,,,,
4213,05/19/22 11:08:04  PM,16.618,0,,,,,
4214,05/19/22 11:08:34  PM,16.618,0,,,,,
4215,05/19/22 11:09:04  PM,16.618,0,,,,,
4216,05/19/22 11:09:34  PM,16.618,0,,,,,
4217,05/19/22 11:10:04  PM,16.523,0,,,,,
4218,05/19/22 11:10:34  PM,16.523,0,,,,,
4219,05/19/22 11:11:04  PM,16.523,0,,,,,
4220,05/19/22 11:11:34  PM,16.523,0,,,,,
4221,05/19/22 11:12:04  PM,16.427,0,,,,,
4222,05/19/22 11:12:34  PM,16.427,0,,,,,
4223,05/19/22 11:13:04  PM,16.427,0,,,,,
4224,05/19/22 11:13:34  PM,16.427,0,,,,,
4225,05/19/22 11:14:04  PM,16.427,0,,,,,
4226,05/19/22 11:14:34  PM,16.332,0,,,,,
4227,05/19/22 11:15:04  PM,16.332,0,,,,,
4228,05/19/22 11:15:34  PM,16.332,0,,,,,
4229,05/19/22 11:16:04  PM,16.332,0,,,,,
4230,05/19/22 11:16:34  PM,16.332,0,,,,,
4231,05/19/22 11:17:04  PM,16.332,0,,,,,
4232,05/19/22 11:17:34  PM,16.332,0,,,,,
4233,05/19/22 11:18:04  PM,16.332,0,,,,,
4234,05/19/22 11:18:34  PM,16.332,0,,,,,
4235,05/19/22 11:19:04  PM,16.332,0,,,,,
4236,05/19/22 11:19:34  PM,16.332,0,,,,,
4237,05/19/22 11:20:04  PM,16.332,0,,,,,
4238,05/19/22 11:20:34  PM,16.332,0,,,,,
4239,05/19/22 11:21:04  PM,16.332,0,,,,,
4240,05/19/22 11:21:34  PM,16.332,0,,,,,
4241,05/19/22 11:22:04  PM,16.237,0,,,,,
4242,05/19/22 11:22:34  PM,16.332,0,,,,,
4243,05/19/22 11:23:04  PM,16.237,0,,,,,
4244,05/19/22 11:23:34  PM,16.237,0,,,,,
4245,05/19/22 11:24:04  PM,16.237,0,,,,,
4246,05/19/22 11:24:34  PM,16.332,0,,,,,
4247,05/19/22 11:25:04  PM,16.237,0,,,,,
4248,05/19/22 11:25:34  PM,16.237,0,,,,,
4249,05/19/22 11:26:04  PM,16.332,0,,,,,
4250,05/19/22 11:26:34  PM,16.332,0,,,,,
4251,05/19/22 11:27:04  PM,16.332,0,,,,,
4252,05/19/22 11:27:34  PM,16.332,0,,,,,
4253,05/19/22 11:28:04  PM,16.332,0,,,,,
4254,05/19/22 11:28:34  PM,16.332,0,,,,,
4255,05/19/22 11:29:04  PM,16.332,0,,,,,
4256,05/19/22 11:29:34  PM,16.332,0,,,,,
4257,05/19/22 11:30:04  PM,16.332,0,,,,,
4258,05/19/22 11:30:34  PM,16.332,0,,,,,
4259,05/19/22 11:31:04  PM,16.332,0,,,,,
4260,05/19/22 11:31:34  PM,16.332,0,,,,,
4261,05/19/22 11:32:04  PM,16.332,0,,,,,
4262,05/19/22 11:32:34  PM,16.332,0,,,,,
4263,05/19/22 11:33:04  PM,16.332,0,,,,,
4264,05/19/22 11:33:34  PM,16.332,0,,,,,
4265,05/19/22 11:34:04  PM,16.332,0,,,,,
4266,05/19/22 11:34:34  PM,16.332,0,,,,,
4267,05/19/22 11:35:04  PM,16.332,0,,,,,
4268,05/19/22 11:35:34  PM,16.332,0,,,,,
4269,05/19/22 11:36:04  PM,16.332,0,,,,,
4270,05/19/22 11:36:34  PM,16.332,0,,,,,
4271,05/19/22 11:37:04  PM,16.332,0,,,,,
4272,05/19/22 11:37:34  PM,16.332,0,,,,,
4273,05/19/22 11:38:04  PM,16.332,0,,,,,
4274,05/19/22 11:38:34  PM,16.332,0,,,,,
4275,05/19/22 11:39:04  PM,16.332,0,,,,,
4276,05/19/22 11:39:34  PM,16.332,0,,,,,
4277,05/19/22 11:40:04  PM,16.332,0,,,,,
4278,05/19/22 11:40:34  PM,16.332,0,,,,,
4279,05/19/22 11:41:04  PM,16.332,0,,,,,
4280,05/19/22 11:41:34  PM,16.332,0,,,,,
4281,05/19/22 11:42:04  PM,16.332,0,,,,,
4282,05/19/22 11:42:34  PM,16.332,0,,,,,
4283,05/19/22 11:43:04  PM,16.332,0,,,,,
4284,05/19/22 11:43:34  PM,16.332,0,,,,,
4285,05/19/22 11:44:04  PM,16.427,0,,,,,
4286,05/19/22 11:44:34  PM,16.427,0,,,,,
4287,05/19/22 11:45:04  PM,16.332,0,,,,,
4288,05/19/22 11:45:34  PM,16.427,0,,,,,
4289,05/19/22 11:46:04  PM,16.427,0,,,,,
4290,05/19/22 11:46:34  PM,16.427,0,,,,,
4291,05/19/22 11:47:04  PM,16.332,0,,,,,
4292,05/19/22 11:47:34  PM,16.427,0,,,,,
4293,05/19/22 11:48:04  PM,16.427,0,,,,,
4294,05/19/22 11:48:34  PM,16.427,0,,,,,
4295,05/19/22 11:49:04  PM,16.332,0,,,,,
4296,05/19/22 11:49:34  PM,16.427,0,,,,,
4297,05/19/22 11:50:04  PM,16.427,0,,,,,
4298,05/19/22 11:50:34  PM,16.332,0,,,,,
4299,05/19/22 11:51:04  PM,16.427,0,,,,,
4300,05/19/22 11:51:34  PM,16.427,0,,,,,
4301,05/19/22 11:52:04  PM,16.332,0,,,,,
4302,05/19/22 11:52:34  PM,16.332,0,,,,,
4303,05/19/22 11:53:04  PM,16.427,0,,,,,
4304,05/19/22 11:53:34  PM,16.427,0,,,,,
4305,05/19/22 11:54:04  PM,16.427,0,,,,,
4306,05/19/22 11:54:34  PM,16.427,0,,,,,
4307,05/19/22 11:55:04  PM,16.332,0,,,,,
4308,05/19/22 11:55:34  PM,16.332,0,,,,,
4309,05/19/22 11:56:04  PM,16.427,0,,,,,
4310,05/19/22 11:56:34  PM,16.427,0,,,,,
4311,05/19/22 11:57:04  PM,16.427,0,,,,,
4312,05/19/22 11:57:34  PM,16.332,0,,,,,
4313,05/19/22 11:58:04  PM,16.332,0,,,,,
4314,05/19/22 11:58:34  PM,16.427,0,,,,,
4315,05/19/22 11:59:04  PM,16.332,0,,,,,
4316,05/19/22 11:59:34  PM,16.332,0,,,,,
4317,05/20/22 12:00:04  AM,16.332,0,,,,,
4318,05/20/22 12:00:34  AM,16.332,0,,,,,
4319,05/20/22 12:01:04  AM,16.332,0,,,,,
4320,05/20/22 12:01:34  AM,16.332,0,,,,,
4321,05/20/22 12:02:04  AM,16.332,0,,,,,
4322,05/20/22 12:02:34  AM,16.332,0,,,,,
4323,05/20/22 12:03:04  AM,16.332,0,,,,,
4324,05/20/22 12:03:34  AM,16.332,0,,,,,
4325,05/20/22 12:04:04  AM,16.332,0,,,,,
4326,05/20/22 12:04:34  AM,16.332,0,,,,,
4327,05/20/22 12:05:04  AM,16.332,0,,,,,
4328,05/20/22 12:05:34  AM,16.332,0,,,,,
4329,05/20/22 12:06:04  AM,16.332,0,,,,,
4330,05/20/22 12:06:34  AM,16.332,0,,,,,
4331,05/20/22 12:07:04  AM,16.332,0,,,,,
4332,05/20/22 12:07:34  AM,16.332,0,,,,,
4333,05/20/22 12:08:04  AM,16.332,0,,,,,
4334,05/20/22 12:08:34  AM,16.332,0,,,,,
4335,05/20/22 12:09:04  AM,16.332,0,,,,,
4336,05/20/22 12:09:34  AM,16.332,0,,,,,
4337,05/20/22 12:10:04  AM,16.332,0,,,,,
4338,05/20/22 12:10:34  AM,16.332,0,,,,,
4339,05/20/22 12:11:04  AM,16.332,0,,,,,
4340,05/20/22 12:11:34  AM,16.332,0,,,,,
4341,05/20/22 12:12:04  AM,16.332,0,,,,,
4342,05/20/22 12:12:34  AM,16.332,0,,,,,
4343,05/20/22 12:13:04  AM,16.332,0,,,,,
4344,05/20/22 12:13:34  AM,16.332,0,,,,,
4345,05/20/22 12:14:04  AM,16.332,0,,,,,
4346,05/20/22 12:14:34  AM,16.332,0,,,,,
4347,05/20/22 12:15:04  AM,16.332,0,,,,,
4348,05/20/22 12:15:34  AM,16.332,0,,,,,
4349,05/20/22 12:16:04  AM,16.332,0,,,,,
4350,05/20/22 12:16:34  AM,16.332,0,,,,,
4351,05/20/22 12:17:04  AM,16.332,0,,,,,
4352,05/20/22 12:17:34  AM,16.332,0,,,,,
4353,05/20/22 12:18:04  AM,16.332,0,,,,,
4354,05/20/22 12:18:34  AM,16.237,0,,,,,
4355,05/20/22 12:19:04  AM,16.237,0,,,,,
4356,05/20/22 12:19:34  AM,16.237,0,,,,,
4357,05/20/22 12:20:04  AM,16.237,0,,,,,
4358,05/20/22 12:20:34  AM,16.237,0,,,,,
4359,05/20/22 12:21:04  AM,16.237,0,,,,,
4360,05/20/22 12:21:34  AM,16.237,0,,,,,
4361,05/20/22 12:22:04  AM,16.237,0,,,,,
4362,05/20/22 12:22:34  AM,16.237,0,,,,,
4363,05/20/22 12:23:04  AM,16.237,0,,,,,
4364,05/20/22 12:23:34  AM,16.237,0,,,,,
4365,05/20/22 12:24:04  AM,16.237,0,,,,,
4366,05/20/22 12:24:34  AM,16.237,0,,,,,
4367,05/20/22 12:25:04  AM,16.237,0,,,,,
4368,05/20/22 12:25:34  AM,16.237,0,,,,,
4369,05/20/22 12:26:04  AM,16.237,0,,,,,
4370,05/20/22 12:26:34  AM,16.237,0,,,,,
4371,05/20/22 12:27:04  AM,16.237,0,,,,,
4372,05/20/22 12:27:34  AM,16.237,0,,,,,
4373,05/20/22 12:28:04  AM,16.237,0,,,,,
4374,05/20/22 12:28:34  AM,16.237,0,,,,,
4375,05/20/22 12:29:04  AM,16.237,0,,,,,
4376,05/20/22 12:29:34  AM,16.141,0,,,,,
4377,05/20/22 12:30:04  AM,16.141,0,,,,,
4378,05/20/22 12:30:34  AM,16.141,0,,,,,
4379,05/20/22 12:31:04  AM,16.141,0,,,,,
4380,05/20/22 12:31:34  AM,16.141,0,,,,,
4381,05/20/22 12:32:04  AM,16.141,0,,,,,
4382,05/20/22 12:32:34  AM,16.141,0,,,,,
4383,05/20/22 12:33:04  AM,16.141,0,,,,,
4384,05/20/22 12:33:34  AM,16.141,0,,,,,
4385,05/20/22 12:34:04  AM,16.141,0,,,,,
4386,05/20/22 12:34:34  AM,16.141,0,,,,,
4387,05/20/22 12:35:04  AM,16.141,0,,,,,
4388,05/20/22 12:35:34  AM,16.141,0,,,,,
4389,05/20/22 12:36:04  AM,16.141,0,,,,,
4390,05/20/22 12:36:34  AM,16.141,0,,,,,
4391,05/20/22 12:37:04  AM,16.141,0,,,,,
4392,05/20/22 12:37:34  AM,16.141,0,,,,,
4393,05/20/22 12:38:04  AM,16.141,0,,,,,
4394,05/20/22 12:38:34  AM,16.141,0,,,,,
4395,05/20/22 12:39:04  AM,16.141,0,,,,,
4396,05/20/22 12:39:34  AM,16.046,0,,,,,
4397,05/20/22 12:40:04  AM,16.046,0,,,,,
4398,05/20/22 12:40:34  AM,16.046,0,,,,,
4399,05/20/22 12:41:04  AM,16.046,0,,,,,
4400,05/20/22 12:41:34  AM,16.046,0,,,,,
4401,05/20/22 12:42:04  AM,16.046,0,,,,,
4402,05/20/22 12:42:34  AM,16.046,0,,,,,
4403,05/20/22 12:43:04  AM,16.046,0,,,,,
4404,05/20/22 12:43:34  AM,16.046,0,,,,,
4405,05/20/22 12:44:04  AM,16.046,0,,,,,
4406,05/20/22 12:44:34  AM,16.046,0,,,,,
4407,05/20/22 12:45:04  AM,16.046,0,,,,,
4408,05/20/22 12:45:34  AM,16.046,0,,,,,
4409,05/20/22 12:46:04  AM,16.046,0,,,,,
4410,05/20/22 12:46:34  AM,16.046,0,,,,,
4411,05/20/22 12:47:04  AM,16.046,0,,,,,
4412,05/20/22 12:47:34  AM,16.046,0,,,,,
4413,05/20/22 12:48:04  AM,16.046,0,,,,,
4414,05/20/22 12:48:34  AM,15.951,0,,,,,
4415,05/20/22 12:49:04  AM,15.951,0,,,,,
4416,05/20/22 12:49:34  AM,15.951,0,,,,,
4417,05/20/22 12:50:04  AM,15.951,0,,,,,
4418,05/20/22 12:50:34  AM,15.951,0,,,,,
4419,05/20/22 12:51:04  AM,15.951,0,,,,,
4420,05/20/22 12:51:34  AM,15.951,0,,,,,
4421,05/20/22 12:52:04  AM,15.951,0,,,,,
4422,05/20/22 12:52:34  AM,15.951,0,,,,,
4423,05/20/22 12:53:04  AM,15.951,0,,,,,
4424,05/20/22 12:53:34  AM,15.951,0,,,,,
4425,05/20/22 12:54:04  AM,15.951,0,,,,,
4426,05/20/22 12:54:34  AM,15.951,0,,,,,
4427,05/20/22 12:55:04  AM,15.951,0,,,,,
4428,05/20/22 12:55:34  AM,15.951,0,,,,,
4429,05/20/22 12:56:04  AM,15.951,0,,,,,
4430,05/20/22 12:56:34  AM,15.951,0,,,,,
4431,05/20/22 12:57:04  AM,15.951,0,,,,,
4432,05/20/22 12:57:34  AM,15.951,0,,,,,
4433,05/20/22 12:58:04  AM,15.855,0,,,,,
4434,05/20/22 12:58:34  AM,15.951,0,,,,,
4435,05/20/22 12:59:04  AM,15.855,0,,,,,
4436,05/20/22 12:59:34  AM,15.855,0,,,,,
4437,05/20/22 01:00:04  AM,15.855,0,,,,,
4438,05/20/22 01:00:34  AM,15.855,0,,,,,
4439,05/20/22 01:01:04  AM,15.855,0,,,,,
4440,05/20/22 01:01:34  AM,15.855,0,,,,,
4441,05/20/22 01:02:04  AM,15.855,0,,,,,
4442,05/20/22 01:02:34  AM,15.855,0,,,,,
4443,05/20/22 01:03:04  AM,15.855,0,,,,,
4444,05/20/22 01:03:34  AM,15.855,0,,,,,
4445,05/20/22 01:04:04  AM,15.855,0,,,,,
4446,05/20/22 01:04:34  AM,15.855,0,,,,,
4447,05/20/22 01:05:04  AM,15.855,0,,,,,
4448,05/20/22 01:05:34  AM,15.855,0,,,,,
4449,05/20/22 01:06:04  AM,15.855,0,,,,,
4450,05/20/22 01:06:34  AM,15.76,0,,,,,
4451,05/20/22 01:07:04  AM,15.76,0,,,,,
4452,05/20/22 01:07:34  AM,15.76,0,,,,,
4453,05/20/22 01:08:04  AM,15.76,0,,,,,
4454,05/20/22 01:08:34  AM,15.76,0,,,,,
4455,05/20/22 01:09:04  AM,15.76,0,,,,,
4456,05/20/22 01:09:34  AM,15.76,0,,,,,
4457,05/20/22 01:10:04  AM,15.76,0,,,,,
4458,05/20/22 01:10:34  AM,15.76,0,,,,,
4459,05/20/22 01:11:04  AM,15.76,0,,,,,
4460,05/20/22 01:11:34  AM,15.76,0,,,,,
4461,05/20/22 01:12:04  AM,15.76,0,,,,,
4462,05/20/22 01:12:34  AM,15.76,0,,,,,
4463,05/20/22 01:13:04  AM,15.76,0,,,,,
4464,05/20/22 01:13:34  AM,15.76,0,,,,,
4465,05/20/22 01:14:04  AM,15.76,0,,,,,
4466,05/20/22 01:14:34  AM,15.76,0,,,,,
4467,05/20/22 01:15:04  AM,15.76,0,,,,,
4468,05/20/22 01:15:34  AM,15.76,0,,,,,
4469,05/20/22 01:16:04  AM,15.76,0,,,,,
4470,05/20/22 01:16:34  AM,15.76,0,,,,,
4471,05/20/22 01:17:04  AM,15.76,0,,,,,
4472,05/20/22 01:17:34  AM,15.664,0,,,,,
4473,05/20/22 01:18:04  AM,15.664,0,,,,,
4474,05/20/22 01:18:34  AM,15.664,0,,,,,
4475,05/20/22 01:19:04  AM,15.664,0,,,,,
4476,05/20/22 01:19:34  AM,15.664,0,,,,,
4477,05/20/22 01:20:04  AM,15.664,0,,,,,
4478,05/20/22 01:20:34  AM,15.664,0,,,,,
4479,05/20/22 01:21:04  AM,15.664,0,,,,,
4480,05/20/22 01:21:34  AM,15.664,0,,,,,
4481,05/20/22 01:22:04  AM,15.664,0,,,,,
4482,05/20/22 01:22:34  AM,15.664,0,,,,,
4483,05/20/22 01:23:04  AM,15.664,0,,,,,
4484,05/20/22 01:23:34  AM,15.664,0,,,,,
4485,05/20/22 01:24:04  AM,15.664,0,,,,,
4486,05/20/22 01:24:34  AM,15.664,0,,,,,
4487,05/20/22 01:25:04  AM,15.664,0,,,,,
4488,05/20/22 01:25:34  AM,15.569,0,,,,,
4489,05/20/22 01:26:04  AM,15.664,0,,,,,
4490,05/20/22 01:26:34  AM,15.569,0,,,,,
4491,05/20/22 01:27:04  AM,15.569,0,,,,,
4492,05/20/22 01:27:34  AM,15.569,0,,,,,
4493,05/20/22 01:28:04  AM,15.569,0,,,,,
4494,05/20/22 01:28:34  AM,15.569,0,,,,,
4495,05/20/22 01:29:04  AM,15.569,0,,,,,
4496,05/20/22 01:29:34  AM,15.569,0,,,,,
4497,05/20/22 01:30:04  AM,15.569,0,,,,,
4498,05/20/22 01:30:34  AM,15.569,0,,,,,
4499,05/20/22 01:31:04  AM,15.569,0,,,,,
4500,05/20/22 01:31:34  AM,15.569,0,,,,,
4501,05/20/22 01:32:04  AM,15.569,0,,,,,
4502,05/20/22 01:32:34  AM,15.569,0,,,,,
4503,05/20/22 01:33:04  AM,15.569,0,,,,,
4504,05/20/22 01:33:34  AM,15.569,0,,,,,
4505,05/20/22 01:34:04  AM,15.569,0,,,,,
4506,05/20/22 01:34:34  AM,15.569,0,,,,,
4507,05/20/22 01:35:04  AM,15.569,0,,,,,
4508,05/20/22 01:35:34  AM,15.473,0,,,,,
4509,05/20/22 01:36:04  AM,15.473,0,,,,,
4510,05/20/22 01:36:34  AM,15.473,0,,,,,
4511,05/20/22 01:37:04  AM,15.473,0,,,,,
4512,05/20/22 01:37:34  AM,15.473,0,,,,,
4513,05/20/22 01:38:04  AM,15.473,0,,,,,
4514,05/20/22 01:38:34  AM,15.473,0,,,,,
4515,05/20/22 01:39:04  AM,15.473,0,,,,,
4516,05/20/22 01:39:34  AM,15.473,0,,,,,
4517,05/20/22 01:40:04  AM,15.473,0,,,,,
4518,05/20/22 01:40:34  AM,15.473,0,,,,,
4519,05/20/22 01:41:04  AM,15.473,0,,,,,
4520,05/20/22 01:41:34  AM,15.473,0,,,,,
4521,05/20/22 01:42:04  AM,15.473,0,,,,,
4522,05/20/22 01:42:34  AM,15.473,0,,,,,
4523,05/20/22 01:43:04  AM,15.473,0,,,,,
4524,05/20/22 01:43:34  AM,15.473,0,,,,,
4525,05/20/22 01:44:04  AM,15.378,0,,,,,
4526,05/20/22 01:44:34  AM,15.378,0,,,,,
4527,05/20/22 01:45:04  AM,15.378,0,,,,,
4528,05/20/22 01:45:34  AM,15.378,0,,,,,
4529,05/20/22 01:46:04  AM,15.378,0,,,,,
4530,05/20/22 01:46:34  AM,15.378,0,,,,,
4531,05/20/22 01:47:04  AM,15.378,0,,,,,
4532,05/20/22 01:47:34  AM,15.378,0,,,,,
4533,05/20/22 01:48:04  AM,15.378,0,,,,,
4534,05/20/22 01:48:34  AM,15.378,0,,,,,
4535,05/20/22 01:49:04  AM,15.378,0,,,,,
4536,05/20/22 01:49:34  AM,15.378,0,,,,,
4537,05/20/22 01:50:04  AM,15.378,0,,,,,
4538,05/20/22 01:50:34  AM,15.378,0,,,,,
4539,05/20/22 01:51:04  AM,15.378,0,,,,,
4540,05/20/22 01:51:34  AM,15.378,0,,,,,
4541,05/20/22 01:52:04  AM,15.378,0,,,,,
4542,05/20/22 01:52:34  AM,15.378,0,,,,,
4543,05/20/22 01:53:04  AM,15.378,0,,,,,
4544,05/20/22 01:53:34  AM,15.378,0,,,,,
4545,05/20/22 01:54:04  AM,15.378,0,,,,,
4546,05/20/22 01:54:34  AM,15.378,0,,,,,
4547,05/20/22 01:55:04  AM,15.378,0,,,,,
4548,05/20/22 01:55:34  AM,15.378,0,,,,,
4549,05/20/22 01:56:04  AM,15.378,0,,,,,
4550,05/20/22 01:56:34  AM,15.282,0,,,,,
4551,05/20/22 01:57:04  AM,15.282,0,,,,,
4552,05/20/22 01:57:34  AM,15.282,0,,,,,
4553,05/20/22 01:58:04  AM,15.282,0,,,,,
4554,05/20/22 01:58:34  AM,15.282,0,,,,,
4555,05/20/22 01:59:04  AM,15.282,0,,,,,
4556,05/20/22 01:59:34  AM,15.282,0,,,,,
4557,05/20/22 02:00:04  AM,15.282,0,,,,,
4558,05/20/22 02:00:34  AM,15.282,0,,,,,
4559,05/20/22 02:01:04  AM,15.282,0,,,,,
4560,05/20/22 02:01:34  AM,15.282,0,,,,,
4561,05/20/22 02:02:04  AM,15.282,0,,,,,
4562,05/20/22 02:02:34  AM,15.282,0,,,,,
4563,05/20/22 02:03:04  AM,15.282,0,,,,,
4564,05/20/22 02:03:34  AM,15.282,0,,,,,
4565,05/20/22 02:04:04  AM,15.282,0,,,,,
4566,05/20/22 02:04:34  AM,15.282,0,,,,,
4567,05/20/22 02:05:04  AM,15.282,0,,,,,
4568,05/20/22 02:05:34  AM,15.282,0,,,,,
4569,05/20/22 02:06:04  AM,15.282,0,,,,,
4570,05/20/22 02:06:34  AM,15.282,0,,,,,
4571,05/20/22 02:07:04  AM,15.282,0,,,,,
4572,05/20/22 02:07:34  AM,15.282,0,,,,,
4573,05/20/22 02:08:04  AM,15.282,0,,,,,
4574,05/20/22 02:08:34  AM,15.282,0,,,,,
4575,05/20/22 02:09:04  AM,15.282,0,,,,,
4576,05/20/22 02:09:34  AM,15.282,0,,,,,
4577,05/20/22 02:10:04  AM,15.282,0,,,,,
4578,05/20/22 02:10:34  AM,15.282,0,,,,,
4579,05/20/22 02:11:04  AM,15.282,0,,,,,
4580,05/20/22 02:11:34  AM,15.282,0,,,,,
4581,05/20/22 02:12:04  AM,15.187,0,,,,,
4582,05/20/22 02:12:34  AM,15.187,0,,,,,
4583,05/20/22 02:13:04  AM,15.187,0,,,,,
4584,05/20/22 02:13:34  AM,15.187,0,,,,,
4585,05/20/22 02:14:04  AM,15.187,0,,,,,
4586,05/20/22 02:14:34  AM,15.187,0,,,,,
4587,05/20/22 02:15:04  AM,15.187,0,,,,,
4588,05/20/22 02:15:34  AM,15.187,0,,,,,
4589,05/20/22 02:16:04  AM,15.187,0,,,,,
4590,05/20/22 02:16:34  AM,15.187,0,,,,,
4591,05/20/22 02:17:04  AM,15.187,0,,,,,
4592,05/20/22 02:17:34  AM,15.187,0,,,,,
4593,05/20/22 02:18:04  AM,15.187,0,,,,,
4594,05/20/22 02:18:34  AM,15.187,0,,,,,
4595,05/20/22 02:19:04  AM,15.187,0,,,,,
4596,05/20/22 02:19:34  AM,15.187,0,,,,,
4597,05/20/22 02:20:04  AM,15.187,0,,,,,
4598,05/20/22 02:20:34  AM,15.187,0,,,,,
4599,05/20/22 02:21:04  AM,15.187,0,,,,,
4600,05/20/22 02:21:34  AM,15.187,0,,,,,
4601,05/20/22 02:22:04  AM,15.091,0,,,,,
4602,05/20/22 02:22:34  AM,15.091,0,,,,,
4603,05/20/22 02:23:04  AM,15.091,0,,,,,
4604,05/20/22 02:23:34  AM,15.091,0,,,,,
4605,05/20/22 02:24:04  AM,15.091,0,,,,,
4606,05/20/22 02:24:34  AM,15.091,0,,,,,
4607,05/20/22 02:25:04  AM,15.091,0,,,,,
4608,05/20/22 02:25:34  AM,15.091,0,,,,,
4609,05/20/22 02:26:04  AM,15.091,0,,,,,
4610,05/20/22 02:26:34  AM,15.091,0,,,,,
4611,05/20/22 02:27:04  AM,15.091,0,,,,,
4612,05/20/22 02:27:34  AM,15.091,0,,,,,
4613,05/20/22 02:28:04  AM,15.091,0,,,,,
4614,05/20/22 02:28:34  AM,14.996,0,,,,,
4615,05/20/22 02:29:04  AM,14.996,0,,,,,
4616,05/20/22 02:29:34  AM,14.996,0,,,,,
4617,05/20/22 02:30:04  AM,14.996,0,,,,,
4618,05/20/22 02:30:34  AM,14.996,0,,,,,
4619,05/20/22 02:31:04  AM,14.996,0,,,,,
4620,05/20/22 02:31:34  AM,14.996,0,,,,,
4621,05/20/22 02:32:04  AM,14.996,0,,,,,
4622,05/20/22 02:32:34  AM,14.996,0,,,,,
4623,05/20/22 02:33:04  AM,14.996,0,,,,,
4624,05/20/22 02:33:34  AM,14.996,0,,,,,
4625,05/20/22 02:34:04  AM,14.996,0,,,,,
4626,05/20/22 02:34:34  AM,14.996,0,,,,,
4627,05/20/22 02:35:04  AM,14.9,0,,,,,
4628,05/20/22 02:35:34  AM,14.996,0,,,,,
4629,05/20/22 02:36:04  AM,14.9,0,,,,,
4630,05/20/22 02:36:34  AM,14.9,0,,,,,
4631,05/20/22 02:37:04  AM,14.9,0,,,,,
4632,05/20/22 02:37:34  AM,14.9,0,,,,,
4633,05/20/22 02:38:04  AM,14.9,0,,,,,
4634,05/20/22 02:38:34  AM,14.9,0,,,,,
4635,05/20/22 02:39:04  AM,14.9,0,,,,,
4636,05/20/22 02:39:34  AM,14.9,0,,,,,
4637,05/20/22 02:40:04  AM,14.9,0,,,,,
4638,05/20/22 02:40:34  AM,14.9,0,,,,,
4639,05/20/22 02:41:04  AM,14.9,0,,,,,
4640,05/20/22 02:41:34  AM,14.9,0,,,,,
4641,05/20/22 02:42:04  AM,14.9,0,,,,,
4642,05/20/22 02:42:34  AM,14.804,0,,,,,
4643,05/20/22 02:43:04  AM,14.804,0,,,,,
4644,05/20/22 02:43:34  AM,14.804,0,,,,,
4645,05/20/22 02:44:04  AM,14.804,0,,,,,
4646,05/20/22 02:44:34  AM,14.804,0,,,,,
4647,05/20/22 02:45:04  AM,14.804,0,,,,,
4648,05/20/22 02:45:34  AM,14.804,0,,,,,
4649,05/20/22 02:46:04  AM,14.804,0,,,,,
4650,05/20/22 02:46:34  AM,14.804,0,,,,,
4651,05/20/22 02:47:04  AM,14.804,0,,,,,
4652,05/20/22 02:47:34  AM,14.804,0,,,,,
4653,05/20/22 02:48:04  AM,14.804,0,,,,,
4654,05/20/22 02:48:34  AM,14.804,0,,,,,
4655,05/20/22 02:49:04  AM,14.804,0,,,,,
4656,05/20/22 02:49:34  AM,14.804,0,,,,,
4657,05/20/22 02:50:04  AM,14.804,0,,,,,
4658,05/20/22 02:50:34  AM,14.804,0,,,,,
4659,05/20/22 02:51:04  AM,14.804,0,,,,,
4660,05/20/22 02:51:34  AM,14.804,0,,,,,
4661,05/20/22 02:52:04  AM,14.709,0,,,,,
4662,05/20/22 02:52:34  AM,14.709,0,,,,,
4663,05/20/22 02:53:04  AM,14.709,0,,,,,
4664,05/20/22 02:53:34  AM,14.709,0,,,,,
4665,05/20/22 02:54:04  AM,14.709,0,,,,,
4666,05/20/22 02:54:34  AM,14.709,0,,,,,
4667,05/20/22 02:55:04  AM,14.709,0,,,,,
4668,05/20/22 02:55:34  AM,14.709,0,,,,,
4669,05/20/22 02:56:04  AM,14.709,0,,,,,
4670,05/20/22 02:56:34  AM,14.709,0,,,,,
4671,05/20/22 02:57:04  AM,14.709,0,,,,,
4672,05/20/22 02:57:34  AM,14.709,0,,,,,
4673,05/20/22 02:58:04  AM,14.709,0,,,,,
4674,05/20/22 02:58:34  AM,14.709,0,,,,,
4675,05/20/22 02:59:04  AM,14.709,0,,,,,
4676,05/20/22 02:59:34  AM,14.709,0,,,,,
4677,05/20/22 03:00:04  AM,14.709,0,,,,,
4678,05/20/22 03:00:34  AM,14.709,0,,,,,
4679,05/20/22 03:01:04  AM,14.613,0,,,,,
4680,05/20/22 03:01:34  AM,14.613,0,,,,,
4681,05/20/22 03:02:04  AM,14.613,0,,,,,
4682,05/20/22 03:02:34  AM,14.613,0,,,,,
