"","Pond","temp","O2mg","O2sat","date","hour","jdate"
"20915","DW2",17.183,0.115,1.194439,2025-09-07 01:17:00,1,250
"20916","DW2",17.166,0.115,1.194017,2025-09-07 01:27:00,1,250
"20917","DW2",17.166,0.115,1.194017,2025-09-07 01:37:00,1,250
"20918","DW2",17.124,0.115,1.192974,2025-09-07 01:47:00,1,250
"20919","DW2",17.098,0.115,1.192328,2025-09-07 01:57:00,1,250
"20920","DW2",17.081,0.115,1.191905,2025-09-07 02:07:00,2,250
"20921","DW2",17.056,0.115,1.191284,2025-09-07 02:17:00,2,250
"20922","DW2",17.056,0.115,1.191284,2025-09-07 02:27:00,2,250
"20923","DW2",17.022,0.116,1.200792,2025-09-07 02:37:00,2,250
"20924","DW2",16.996,0.115,1.189794,2025-09-07 02:47:00,2,250
"20925","DW2",16.971,0.115,1.189174,2025-09-07 02:57:00,2,250
"20926","DW2",16.954,0.116,1.199089,2025-09-07 03:07:00,3,250
"20927","DW2",16.946,0.115,1.188553,2025-09-07 03:17:00,3,250
"20928","DW2",16.92,0.115,1.187908,2025-09-07 03:27:00,3,250
"20929","DW2",16.912,0.116,1.198037,2025-09-07 03:37:00,3,250
"20930","DW2",16.878,0.115,1.186865,2025-09-07 03:47:00,3,250
"20931","DW2",16.844,0.116,1.196335,2025-09-07 03:57:00,3,250
"20932","DW2",16.852,0.116,1.196535,2025-09-07 04:07:00,4,250
"20933","DW2",16.801,0.116,1.195259,2025-09-07 04:17:00,4,250
"20934","DW2",16.784,0.116,1.194833,2025-09-07 04:27:00,4,250
"20935","DW2",16.767,0.116,1.194408,2025-09-07 04:37:00,4,250
"20936","DW2",16.733,0.117,1.203846,2025-09-07 04:47:00,4,250
"20937","DW2",16.733,0.116,1.193557,2025-09-07 04:57:00,4,250
"20938","DW2",16.708,0.116,1.192932,2025-09-07 05:07:00,5,250
"20939","DW2",16.691,0.116,1.192506,2025-09-07 05:17:00,5,250
"20940","DW2",16.682,0.116,1.192281,2025-09-07 05:27:00,5,250
"20941","DW2",16.631,0.116,1.191006,2025-09-07 05:37:00,5,250
"20942","DW2",16.631,0.116,1.191006,2025-09-07 05:47:00,5,250
"20943","DW2",16.614,0.116,1.190581,2025-09-07 05:57:00,5,250
"20944","DW2",16.589,0.116,1.189955,2025-09-07 06:07:00,6,250
"20945","DW2",16.58,0.116,1.18973,2025-09-07 06:17:00,6,250
"20946","DW2",16.546,0.117,1.199129,2025-09-07 06:27:00,6,250
"20947","DW2",16.529,0.116,1.188455,2025-09-07 06:37:00,6,250
"20948","DW2",16.512,0.117,1.198272,2025-09-07 06:47:00,6,250
"20949","DW2",16.486,0.116,1.187381,2025-09-07 06:57:00,6,250
"20950","DW2",16.495,0.117,1.197844,2025-09-07 07:07:00,7,250
"20951","DW2",16.444,0.117,1.196558,2025-09-07 07:17:00,7,250
"20952","DW2",16.41,0.117,1.195701,2025-09-07 07:27:00,7,250
"20953","DW2",16.401,0.118,1.205692,2025-09-07 07:37:00,7,250
"20954","DW2",16.393,0.116,1.185057,2025-09-07 07:47:00,7,250
"20955","DW2",16.367,0.117,1.194618,2025-09-07 07:57:00,7,250
"20956","DW2",16.333,0.117,1.193761,2025-09-07 08:07:00,8,250
"20957","DW2",16.333,0.117,1.193761,2025-09-07 08:17:00,8,250
"20958","DW2",16.333,0.118,1.203964,2025-09-07 08:27:00,8,250
"20959","DW2",16.299,0.117,1.192905,2025-09-07 08:37:00,8,250
"20960","DW2",16.282,0.117,1.192477,2025-09-07 08:47:00,8,250
"20961","DW2",16.291,0.117,1.192703,2025-09-07 08:57:00,8,250
"20962","DW2",16.282,0.118,1.202669,2025-09-07 09:07:00,9,250
"20963","DW2",16.273,0.118,1.20244,2025-09-07 09:17:00,9,250
"20964","DW2",16.273,0.117,1.19225,2025-09-07 09:27:00,9,250
"20965","DW2",16.273,0.118,1.20244,2025-09-07 09:37:00,9,250
"20966","DW2",16.256,0.117,1.191822,2025-09-07 09:47:00,9,250
"20967","DW2",16.256,0.118,1.202008,2025-09-07 09:57:00,9,250
"20968","DW2",16.248,0.117,1.19162,2025-09-07 10:07:00,10,250
"20969","DW2",16.273,0.117,1.19225,2025-09-07 10:17:00,10,250
"20970","DW2",16.248,0.117,1.19162,2025-09-07 10:27:00,10,250
"20971","DW2",16.265,0.117,1.192048,2025-09-07 10:37:00,10,250
"20972","DW2",16.256,0.117,1.191822,2025-09-07 10:47:00,10,250
"20973","DW2",16.248,0.118,1.201805,2025-09-07 10:57:00,10,250
"20974","DW2",16.265,0.117,1.192048,2025-09-07 11:07:00,11,250
"20975","DW2",16.265,0.118,1.202237,2025-09-07 11:17:00,11,250
"20976","DW2",16.256,0.118,1.202008,2025-09-07 11:27:00,11,250
"20977","DW2",16.291,0.117,1.192703,2025-09-07 11:37:00,11,250
"20978","DW2",16.265,0.118,1.202237,2025-09-07 11:47:00,11,250
"20979","DW2",16.273,0.118,1.20244,2025-09-07 11:57:00,11,250
"20980","DW2",16.273,0.117,1.19225,2025-09-07 12:07:00,12,250
"20981","DW2",16.265,0.117,1.192048,2025-09-07 12:17:00,12,250
"20982","DW2",16.273,0.117,1.19225,2025-09-07 12:27:00,12,250
"20983","DW2",16.265,0.117,1.192048,2025-09-07 12:37:00,12,250
"20984","DW2",16.273,0.118,1.20244,2025-09-07 12:47:00,12,250
"20985","DW2",16.282,0.118,1.202669,2025-09-07 12:57:00,12,250
"20986","DW2",16.291,0.117,1.192703,2025-09-07 13:07:00,13,250
"20987","DW2",16.282,0.118,1.202669,2025-09-07 13:17:00,13,250
"20988","DW2",16.282,0.117,1.192477,2025-09-07 13:27:00,13,250
"20989","DW2",16.308,0.117,1.193131,2025-09-07 13:37:00,13,250
"20990","DW2",16.316,0.117,1.193333,2025-09-07 13:47:00,13,250
"20991","DW2",16.316,0.117,1.193333,2025-09-07 13:57:00,13,250
"20992","DW2",16.325,0.117,1.19356,2025-09-07 14:07:00,14,250
"20993","DW2",16.35,0.117,1.194189,2025-09-07 14:17:00,14,250
"20994","DW2",16.342,0.117,1.193988,2025-09-07 14:27:00,14,250
"20995","DW2",16.359,0.117,1.194416,2025-09-07 14:37:00,14,250
"20996","DW2",16.359,0.118,1.204625,2025-09-07 14:47:00,14,250
"20997","DW2",16.384,0.117,1.195046,2025-09-07 14:57:00,14,250
"20998","DW2",16.401,0.117,1.195474,2025-09-07 15:07:00,15,250
"20999","DW2",16.401,0.116,1.185257,2025-09-07 15:17:00,15,250
"21000","DW2",16.427,0.117,1.19613,2025-09-07 15:27:00,15,250
"21001","DW2",16.452,0.116,1.186531,2025-09-07 15:37:00,15,250
"21002","DW2",16.444,0.117,1.196558,2025-09-07 15:47:00,15,250
"21003","DW2",16.469,0.117,1.197188,2025-09-07 15:57:00,15,250
"21004","DW2",16.495,0.116,1.187606,2025-09-07 16:07:00,16,250
"21005","DW2",16.495,0.117,1.197844,2025-09-07 16:17:00,16,250
"21006","DW2",16.512,0.116,1.188031,2025-09-07 16:27:00,16,250
"21007","DW2",16.512,0.117,1.198272,2025-09-07 16:37:00,16,250
"21008","DW2",16.572,0.116,1.18953,2025-09-07 16:47:00,16,250
"21009","DW2",16.555,0.116,1.189105,2025-09-07 16:57:00,16,250
"21010","DW2",16.58,0.116,1.18973,2025-09-07 17:07:00,17,250
"21011","DW2",16.58,0.116,1.18973,2025-09-07 17:17:00,17,250
"21012","DW2",16.597,0.117,1.200415,2025-09-07 17:27:00,17,250
"21013","DW2",16.614,0.116,1.190581,2025-09-07 17:37:00,17,250
"21014","DW2",16.657,0.116,1.191656,2025-09-07 17:47:00,17,250
"21015","DW2",16.657,0.116,1.191656,2025-09-07 17:57:00,17,250
"21016","DW2",16.674,0.116,1.192081,2025-09-07 18:07:00,18,250
"21017","DW2",16.682,0.116,1.192281,2025-09-07 18:17:00,18,250
"21018","DW2",16.708,0.116,1.192932,2025-09-07 18:27:00,18,250
"21019","DW2",16.716,0.116,1.193132,2025-09-07 18:37:00,18,250
"21020","DW2",16.725,0.116,1.193357,2025-09-07 18:47:00,18,250
"21021","DW2",16.742,0.116,1.193782,2025-09-07 18:57:00,18,250
"21022","DW2",16.75,0.116,1.193982,2025-09-07 19:07:00,19,250
"21023","DW2",16.767,0.116,1.194408,2025-09-07 19:17:00,19,250
"21024","DW2",16.776,0.116,1.194633,2025-09-07 19:27:00,19,250
"21025","DW2",16.784,0.116,1.194833,2025-09-07 19:37:00,19,250
"21026","DW2",16.818,0.115,1.185376,2025-09-07 19:47:00,19,250
"21027","DW2",16.827,0.116,1.195909,2025-09-07 19:57:00,19,250
"21028","DW2",16.835,0.116,1.196109,2025-09-07 20:07:00,20,250
"21029","DW2",16.835,0.115,1.185798,2025-09-07 20:17:00,20,250
"21030","DW2",16.827,0.116,1.195909,2025-09-07 20:27:00,20,250
"21031","DW2",16.869,0.115,1.186642,2025-09-07 20:37:00,20,250
"21032","DW2",16.852,0.116,1.196535,2025-09-07 20:47:00,20,250
"21033","DW2",16.869,0.115,1.186642,2025-09-07 20:57:00,20,250
"21034","DW2",16.878,0.115,1.186865,2025-09-07 21:07:00,21,250
"21035","DW2",16.903,0.115,1.187486,2025-09-07 21:17:00,21,250
"21036","DW2",16.895,0.116,1.197611,2025-09-07 21:27:00,21,250
"21037","DW2",16.912,0.115,1.187709,2025-09-07 21:37:00,21,250
"21038","DW2",16.929,0.115,1.188131,2025-09-07 21:47:00,21,250
"21039","DW2",16.954,0.114,1.178415,2025-09-07 21:57:00,21,250
"21040","DW2",16.946,0.115,1.188553,2025-09-07 22:07:00,22,250
"21041","DW2",16.937,0.115,1.18833,2025-09-07 22:17:00,22,250
"21042","DW2",16.963,0.115,1.188975,2025-09-07 22:27:00,22,250
"21043","DW2",16.963,0.115,1.188975,2025-09-07 22:37:00,22,250
"21044","DW2",16.979,0.115,1.189372,2025-09-07 22:47:00,22,250
"21045","DW2",16.979,0.116,1.199715,2025-09-07 22:57:00,22,250
"21046","DW2",16.996,0.115,1.189794,2025-09-07 23:07:00,23,250
"21047","DW2",16.996,0.114,1.179448,2025-09-07 23:17:00,23,250
"21048","DW2",16.996,0.115,1.189794,2025-09-07 23:27:00,23,250
"21049","DW2",17.005,0.115,1.190018,2025-09-07 23:37:00,23,250
"21050","DW2",17.03,0.114,1.180285,2025-09-07 23:47:00,23,250
"21051","DW2",16.996,0.116,1.20014,2025-09-07 23:57:00,23,250
"21052","DW2",17.005,0.114,1.17967,2025-09-08 00:07:00,0,251
"21053","DW2",17.022,0.115,1.19044,2025-09-08 00:17:00,0,251
"21054","DW2",17.013,0.116,1.200566,2025-09-08 00:27:00,0,251
"21055","DW2",17.022,0.115,1.19044,2025-09-08 00:37:00,0,251
"21056","DW2",16.996,0.116,1.20014,2025-09-08 00:47:00,0,251
"21057","DW2",16.979,0.115,1.189372,2025-09-08 00:57:00,0,251
"21058","DW2",16.946,0.115,1.188553,2025-09-08 01:07:00,1,251
"21059","DW2",16.912,0.115,1.187709,2025-09-08 01:17:00,1,251
"21060","DW2",16.861,0.116,1.19676,2025-09-08 01:27:00,1,251
"21061","DW2",16.835,0.116,1.196109,2025-09-08 01:37:00,1,251
"21062","DW2",16.81,0.115,1.185178,2025-09-08 01:47:00,1,251
"21063","DW2",16.767,0.116,1.194408,2025-09-08 01:57:00,1,251
"21064","DW2",16.742,0.116,1.193782,2025-09-08 02:07:00,2,251
"21065","DW2",16.708,0.116,1.192932,2025-09-08 02:17:00,2,251
"21066","DW2",16.674,0.116,1.192081,2025-09-08 02:27:00,2,251
"21067","DW2",16.648,0.116,1.191431,2025-09-08 02:37:00,2,251
"21068","DW2",16.631,0.116,1.191006,2025-09-08 02:47:00,2,251
"21069","DW2",16.614,0.116,1.190581,2025-09-08 02:57:00,2,251
"21070","DW2",16.563,0.117,1.199558,2025-09-08 03:07:00,3,251
"21071","DW2",16.563,0.117,1.199558,2025-09-08 03:17:00,3,251
"21072","DW2",16.512,0.116,1.188031,2025-09-08 03:27:00,3,251
"21073","DW2",16.486,0.116,1.187381,2025-09-08 03:37:00,3,251
"21074","DW2",16.495,0.116,1.187606,2025-09-08 03:47:00,3,251
"21075","DW2",16.444,0.117,1.196558,2025-09-08 03:57:00,3,251
"21076","DW2",16.452,0.116,1.186531,2025-09-08 04:07:00,4,251
"21077","DW2",16.401,0.117,1.195474,2025-09-08 04:17:00,4,251
"21078","DW2",16.393,0.117,1.195273,2025-09-08 04:27:00,4,251
"21079","DW2",16.367,0.116,1.184407,2025-09-08 04:37:00,4,251
"21080","DW2",16.35,0.117,1.194189,2025-09-08 04:47:00,4,251
"21081","DW2",16.333,0.117,1.193761,2025-09-08 04:57:00,4,251
"21082","DW2",16.291,0.117,1.192703,2025-09-08 05:07:00,5,251
"21083","DW2",16.273,0.117,1.19225,2025-09-08 05:17:00,5,251
"21084","DW2",16.256,0.117,1.191822,2025-09-08 05:27:00,5,251
"21085","DW2",16.222,0.118,1.201145,2025-09-08 05:37:00,5,251
"21086","DW2",16.214,0.117,1.190764,2025-09-08 05:47:00,5,251
"21087","DW2",16.197,0.118,1.20051,2025-09-08 05:57:00,5,251
"21088","DW2",16.18,0.117,1.189908,2025-09-08 06:07:00,6,251
"21089","DW2",16.163,0.117,1.18948,2025-09-08 06:17:00,6,251
"21090","DW2",16.137,0.117,1.188826,2025-09-08 06:27:00,6,251
"21091","DW2",16.077,0.119,1.207612,2025-09-08 06:37:00,6,251
"21092","DW2",16.077,0.118,1.197464,2025-09-08 06:47:00,6,251
"21093","DW2",16.069,0.118,1.197261,2025-09-08 06:57:00,6,251
"21094","DW2",16.035,0.118,1.196398,2025-09-08 07:07:00,7,251
"21095","DW2",16.017,0.118,1.195941,2025-09-08 07:17:00,7,251
"21096","DW2",16,0.118,1.19551,2025-09-08 07:27:00,7,251
"21097","DW2",15.966,0.117,1.184523,2025-09-08 07:37:00,7,251
"21098","DW2",15.958,0.118,1.194444,2025-09-08 07:47:00,7,251
"21099","DW2",15.932,0.118,1.193785,2025-09-08 07:57:00,7,251
"21100","DW2",15.906,0.118,1.193125,2025-09-08 08:07:00,8,251
"21101","DW2",15.889,0.118,1.192694,2025-09-08 08:17:00,8,251
"21102","DW2",15.864,0.118,1.19206,2025-09-08 08:27:00,8,251
"21103","DW2",15.855,0.119,1.201932,2025-09-08 08:37:00,8,251
"21104","DW2",15.864,0.118,1.19206,2025-09-08 08:47:00,8,251
"21105","DW2",15.855,0.118,1.191832,2025-09-08 08:57:00,8,251
"21106","DW2",15.821,0.118,1.19097,2025-09-08 09:07:00,9,251
"21107","DW2",15.829,0.118,1.191173,2025-09-08 09:17:00,9,251
"21108","DW2",15.821,0.118,1.19097,2025-09-08 09:27:00,9,251
"21109","DW2",15.812,0.119,1.200833,2025-09-08 09:37:00,9,251
"21110","DW2",15.812,0.119,1.200833,2025-09-08 09:47:00,9,251
"21111","DW2",15.821,0.118,1.19097,2025-09-08 09:57:00,9,251
"21112","DW2",15.804,0.119,1.200628,2025-09-08 10:07:00,10,251
"21113","DW2",15.812,0.119,1.200833,2025-09-08 10:17:00,10,251
"21114","DW2",15.812,0.118,1.190742,2025-09-08 10:27:00,10,251
"21115","DW2",15.812,0.118,1.190742,2025-09-08 10:37:00,10,251
"21116","DW2",15.804,0.119,1.200628,2025-09-08 10:47:00,10,251
"21117","DW2",15.778,0.119,1.199964,2025-09-08 10:57:00,10,251
"21118","DW2",15.787,0.119,1.200194,2025-09-08 11:07:00,11,251
"21119","DW2",15.795,0.118,1.190311,2025-09-08 11:17:00,11,251
"21120","DW2",15.821,0.119,1.201063,2025-09-08 11:27:00,11,251
"21121","DW2",15.787,0.118,1.190108,2025-09-08 11:37:00,11,251
"21122","DW2",15.804,0.119,1.200628,2025-09-08 11:47:00,11,251
"21123","DW2",15.804,0.118,1.190539,2025-09-08 11:57:00,11,251
"21124","DW2",15.795,0.118,1.190311,2025-09-08 12:07:00,12,251
"21125","DW2",15.821,0.118,1.19097,2025-09-08 12:17:00,12,251
"21126","DW2",15.804,0.119,1.200628,2025-09-08 12:27:00,12,251
"21127","DW2",15.812,0.118,1.190742,2025-09-08 12:37:00,12,251
"21128","DW2",15.812,0.119,1.200833,2025-09-08 12:47:00,12,251
"21129","DW2",15.838,0.118,1.191401,2025-09-08 12:57:00,12,251
"21130","DW2",15.821,0.119,1.201063,2025-09-08 13:07:00,13,251
"21131","DW2",15.812,0.118,1.190742,2025-09-08 13:17:00,13,251
"21132","DW2",15.812,0.118,1.190742,2025-09-08 13:27:00,13,251
"21133","DW2",15.846,0.118,1.191604,2025-09-08 13:37:00,13,251
"21134","DW2",15.838,0.118,1.191401,2025-09-08 13:47:00,13,251
"21135","DW2",15.838,0.118,1.191401,2025-09-08 13:57:00,13,251
"21136","DW2",15.846,0.118,1.191604,2025-09-08 14:07:00,14,251
"21137","DW2",15.846,0.119,1.201702,2025-09-08 14:17:00,14,251
"21138","DW2",15.855,0.118,1.191832,2025-09-08 14:27:00,14,251
"21139","DW2",15.864,0.118,1.19206,2025-09-08 14:37:00,14,251
"21140","DW2",15.855,0.119,1.201932,2025-09-08 14:47:00,14,251
"21141","DW2",15.846,0.119,1.201702,2025-09-08 14:57:00,14,251
"21142","DW2",15.864,0.118,1.19206,2025-09-08 15:07:00,15,251
"21143","DW2",15.864,0.118,1.19206,2025-09-08 15:17:00,15,251
"21144","DW2",15.864,0.118,1.19206,2025-09-08 15:27:00,15,251
"21145","DW2",15.864,0.118,1.19206,2025-09-08 15:37:00,15,251
"21146","DW2",15.864,0.118,1.19206,2025-09-08 15:47:00,15,251
"21147","DW2",15.889,0.118,1.192694,2025-09-08 15:57:00,15,251
"21148","DW2",15.889,0.119,1.202802,2025-09-08 16:07:00,16,251
"21149","DW2",15.881,0.118,1.192491,2025-09-08 16:17:00,16,251
"21150","DW2",15.923,0.118,1.193556,2025-09-08 16:27:00,16,251
"21151","DW2",15.932,0.117,1.183668,2025-09-08 16:37:00,16,251
"21152","DW2",15.932,0.118,1.193785,2025-09-08 16:47:00,16,251
"21153","DW2",15.915,0.118,1.193354,2025-09-08 16:57:00,16,251
"21154","DW2",15.932,0.118,1.193785,2025-09-08 17:07:00,17,251
"21155","DW2",15.941,0.118,1.194013,2025-09-08 17:17:00,17,251
"21156","DW2",15.941,0.118,1.194013,2025-09-08 17:27:00,17,251
"21157","DW2",15.966,0.118,1.194647,2025-09-08 17:37:00,17,251
"21158","DW2",15.983,0.118,1.195078,2025-09-08 17:47:00,17,251
"21159","DW2",15.975,0.119,1.205002,2025-09-08 17:57:00,17,251
"21160","DW2",15.966,0.119,1.204771,2025-09-08 18:07:00,18,251
"21161","DW2",16.017,0.118,1.195941,2025-09-08 18:17:00,18,251
"21162","DW2",16,0.118,1.19551,2025-09-08 18:27:00,18,251
"21163","DW2",16.017,0.119,1.206076,2025-09-08 18:37:00,18,251
"21164","DW2",16.052,0.117,1.186687,2025-09-08 18:47:00,18,251
"21165","DW2",16.017,0.117,1.185806,2025-09-08 18:57:00,18,251
"21166","DW2",16.035,0.117,1.186259,2025-09-08 19:07:00,19,251
"21167","DW2",16.043,0.118,1.196601,2025-09-08 19:17:00,19,251
"21168","DW2",16.035,0.117,1.186259,2025-09-08 19:27:00,19,251
"21169","DW2",16.052,0.117,1.186687,2025-09-08 19:37:00,19,251
"21170","DW2",16.069,0.117,1.187114,2025-09-08 19:47:00,19,251
"21171","DW2",16.06,0.118,1.197032,2025-09-08 19:57:00,19,251
"21172","DW2",16.077,0.118,1.197464,2025-09-08 20:07:00,20,251
"21173","DW2",16.077,0.117,1.187316,2025-09-08 20:17:00,20,251
"21174","DW2",16.086,0.117,1.187542,2025-09-08 20:27:00,20,251
"21175","DW2",16.103,0.117,1.18797,2025-09-08 20:37:00,20,251
"21176","DW2",16.094,0.117,1.187743,2025-09-08 20:47:00,20,251
"21177","DW2",16.103,0.117,1.18797,2025-09-08 20:57:00,20,251
"21178","DW2",16.103,0.117,1.18797,2025-09-08 21:07:00,21,251
"21179","DW2",16.12,0.117,1.188398,2025-09-08 21:17:00,21,251
"21180","DW2",16.12,0.118,1.198555,2025-09-08 21:27:00,21,251
"21181","DW2",16.12,0.117,1.188398,2025-09-08 21:37:00,21,251
"21182","DW2",16.137,0.117,1.188826,2025-09-08 21:47:00,21,251
"21183","DW2",16.128,0.118,1.198758,2025-09-08 21:57:00,21,251
"21184","DW2",16.128,0.118,1.198758,2025-09-08 22:07:00,22,251
"21185","DW2",16.154,0.117,1.189254,2025-09-08 22:17:00,22,251
"21186","DW2",16.146,0.118,1.199215,2025-09-08 22:27:00,22,251
"21187","DW2",16.163,0.118,1.199647,2025-09-08 22:37:00,22,251
"21188","DW2",16.171,0.117,1.189682,2025-09-08 22:47:00,22,251
"21189","DW2",16.171,0.117,1.189682,2025-09-08 22:57:00,22,251
"21190","DW2",16.163,0.117,1.18948,2025-09-08 23:07:00,23,251
"21191","DW2",16.18,0.117,1.189908,2025-09-08 23:17:00,23,251
"21192","DW2",16.18,0.117,1.189908,2025-09-08 23:27:00,23,251
"21193","DW2",16.197,0.117,1.190336,2025-09-08 23:37:00,23,251
"21194","DW2",16.18,0.117,1.189908,2025-09-08 23:47:00,23,251
"21195","DW2",16.171,0.117,1.189682,2025-09-08 23:57:00,23,251
"21196","DW2",16.163,0.117,1.18948,2025-09-09 00:07:00,0,252
"21197","DW2",16.171,0.118,1.19985,2025-09-09 00:17:00,0,252
"21198","DW2",16.171,0.117,1.189682,2025-09-09 00:27:00,0,252
"21199","DW2",16.18,0.118,1.200078,2025-09-09 00:37:00,0,252
"21200","DW2",16.18,0.117,1.189908,2025-09-09 00:47:00,0,252
"21201","DW2",16.163,0.118,1.199647,2025-09-09 00:57:00,0,252
"21202","DW2",16.146,0.117,1.189052,2025-09-09 01:07:00,1,252
"21203","DW2",16.128,0.117,1.188599,2025-09-09 01:17:00,1,252
"21204","DW2",16.094,0.118,1.197895,2025-09-09 01:27:00,1,252
"21205","DW2",16.035,0.118,1.196398,2025-09-09 01:37:00,1,252
"21206","DW2",16.017,0.118,1.195941,2025-09-09 01:47:00,1,252
"21207","DW2",15.975,0.118,1.194875,2025-09-09 01:57:00,1,252
"21208","DW2",15.966,0.118,1.194647,2025-09-09 02:07:00,2,252
"21209","DW2",15.932,0.118,1.193785,2025-09-09 02:17:00,2,252
"21210","DW2",15.932,0.117,1.183668,2025-09-09 02:27:00,2,252
"21211","DW2",15.906,0.118,1.193125,2025-09-09 02:37:00,2,252
"21212","DW2",15.881,0.118,1.192491,2025-09-09 02:47:00,2,252
"21213","DW2",15.864,0.118,1.19206,2025-09-09 02:57:00,2,252
"21214","DW2",15.855,0.119,1.201932,2025-09-09 03:07:00,3,252
"21215","DW2",15.829,0.119,1.201268,2025-09-09 03:17:00,3,252
"21216","DW2",15.804,0.118,1.190539,2025-09-09 03:27:00,3,252
"21217","DW2",15.795,0.118,1.190311,2025-09-09 03:37:00,3,252
"21218","DW2",15.769,0.118,1.189652,2025-09-09 03:47:00,3,252
"21219","DW2",15.735,0.118,1.18879,2025-09-09 03:57:00,3,252
"21220","DW2",15.735,0.119,1.198865,2025-09-09 04:07:00,4,252
"21221","DW2",15.727,0.118,1.188588,2025-09-09 04:17:00,4,252
"21222","DW2",15.701,0.119,1.197996,2025-09-09 04:27:00,4,252
"21223","DW2",15.667,0.119,1.197127,2025-09-09 04:37:00,4,252
"21224","DW2",15.675,0.119,1.197332,2025-09-09 04:47:00,4,252
"21225","DW2",15.632,0.119,1.196233,2025-09-09 04:57:00,4,252
"21226","DW2",15.632,0.119,1.196233,2025-09-09 05:07:00,5,252
"21227","DW2",15.607,0.119,1.195594,2025-09-09 05:17:00,5,252
"21228","DW2",15.598,0.119,1.195364,2025-09-09 05:27:00,5,252
"21229","DW2",15.572,0.119,1.1947,2025-09-09 05:37:00,5,252
"21230","DW2",15.564,0.119,1.194496,2025-09-09 05:47:00,5,252
"21231","DW2",15.538,0.119,1.193832,2025-09-09 05:57:00,5,252
"21232","DW2",15.53,0.119,1.193628,2025-09-09 06:07:00,6,252
"21233","DW2",15.504,0.119,1.192964,2025-09-09 06:17:00,6,252
"21234","DW2",15.495,0.12,1.202757,2025-09-09 06:27:00,6,252
"21235","DW2",15.47,0.119,1.192096,2025-09-09 06:37:00,6,252
"21236","DW2",15.461,0.119,1.191866,2025-09-09 06:47:00,6,252
"21237","DW2",15.444,0.12,1.201444,2025-09-09 06:57:00,6,252
"21238","DW2",15.418,0.12,1.200775,2025-09-09 07:07:00,7,252
"21239","DW2",15.392,0.12,1.200106,2025-09-09 07:17:00,7,252
"21240","DW2",15.375,0.12,1.199669,2025-09-09 07:27:00,7,252
"21241","DW2",15.349,0.119,1.189008,2025-09-09 07:37:00,7,252
"21242","DW2",15.367,0.12,1.199463,2025-09-09 07:47:00,7,252
"21243","DW2",15.324,0.12,1.198357,2025-09-09 07:57:00,7,252
"21244","DW2",15.324,0.12,1.198357,2025-09-09 08:07:00,8,252
"21245","DW2",15.315,0.12,1.198125,2025-09-09 08:17:00,8,252
"21246","DW2",15.281,0.12,1.19725,2025-09-09 08:27:00,8,252
"21247","DW2",15.298,0.12,1.197688,2025-09-09 08:37:00,8,252
"21248","DW2",15.289,0.119,1.187477,2025-09-09 08:47:00,8,252
"21249","DW2",15.281,0.12,1.19725,2025-09-09 08:57:00,8,252
"21250","DW2",15.263,0.12,1.196787,2025-09-09 09:07:00,9,252
"21251","DW2",15.263,0.12,1.196787,2025-09-09 09:17:00,9,252
"21252","DW2",15.246,0.119,1.186381,2025-09-09 09:27:00,9,252
"21253","DW2",15.263,0.12,1.196787,2025-09-09 09:37:00,9,252
"21254","DW2",15.238,0.12,1.196145,2025-09-09 09:47:00,9,252
"21255","DW2",15.246,0.12,1.19635,2025-09-09 09:57:00,9,252
"21256","DW2",15.246,0.12,1.19635,2025-09-09 10:07:00,10,252
"21257","DW2",15.238,0.121,1.206112,2025-09-09 10:17:00,10,252
"21258","DW2",15.281,0.12,1.19725,2025-09-09 10:27:00,10,252
"21259","DW2",15.255,0.12,1.196582,2025-09-09 10:37:00,10,252
"21260","DW2",15.255,0.12,1.196582,2025-09-09 10:47:00,10,252
"21261","DW2",15.263,0.12,1.196787,2025-09-09 10:57:00,10,252
"21262","DW2",15.272,0.12,1.197019,2025-09-09 11:07:00,11,252
"21263","DW2",15.246,0.12,1.19635,2025-09-09 11:17:00,11,252
"21264","DW2",15.272,0.119,1.187044,2025-09-09 11:27:00,11,252
"21265","DW2",15.263,0.119,1.186814,2025-09-09 11:37:00,11,252
"21266","DW2",15.255,0.12,1.196582,2025-09-09 11:47:00,11,252
"21267","DW2",15.255,0.12,1.196582,2025-09-09 11:57:00,11,252
"21268","DW2",15.263,0.119,1.186814,2025-09-09 12:07:00,12,252
"21269","DW2",15.255,0.121,1.206553,2025-09-09 12:17:00,12,252
"21270","DW2",15.272,0.12,1.197019,2025-09-09 12:27:00,12,252
"21271","DW2",15.272,0.12,1.197019,2025-09-09 12:37:00,12,252
"21272","DW2",15.263,0.12,1.196787,2025-09-09 12:47:00,12,252
"21273","DW2",15.289,0.12,1.197456,2025-09-09 12:57:00,12,252
"21274","DW2",15.263,0.119,1.186814,2025-09-09 13:07:00,13,252
"21275","DW2",15.272,0.12,1.197019,2025-09-09 13:17:00,13,252
"21276","DW2",15.272,0.12,1.197019,2025-09-09 13:27:00,13,252
"21277","DW2",15.281,0.12,1.19725,2025-09-09 13:37:00,13,252
"21278","DW2",15.298,0.12,1.197688,2025-09-09 13:47:00,13,252
"21279","DW2",15.298,0.119,1.187707,2025-09-09 13:57:00,13,252
"21280","DW2",15.298,0.119,1.187707,2025-09-09 14:07:00,14,252
"21281","DW2",15.306,0.119,1.187911,2025-09-09 14:17:00,14,252
